# JD    flux    err_flux    mag   err_mag
2460806.903480955 42.62 7.996735385790002 23.32596638655454 0.20371527752751462
2460844.76497028 43.24 8.264564609897622 23.31028578679682 0.20751935738965302
2460862.68452466 42.32 6.223293499019102 23.333635852432174 0.15966103650096738
2460872.7258484648 43.88 4.971462527966787 23.294333452743317 0.12301041151348939
2460898.5426023076 43.12 5.950947632044891 23.313303119553293 0.14984135660321887
2460912.6019165707 42.24 5.1728829615153895 23.33569022618561 0.13296369115278675
2460927.5604779655 42.76 5.3185040358638265 23.32240575865815 0.13504425600770778
2460931.5764099504 44.86 5.869645925493787 23.270351826882624 0.14206168280025952
2460951.4909845614 42.54 9.938520885197581 23.328006286083223 0.25365801473445765
2461124.896335585 44.26 10.438517523401545 23.2849714760219 0.25606589243468647
2461145.8705281015 42.18 5.881068223396598 23.33723356149133 0.15138190357501796
2461154.873117962 43.3 6.4089446160977115 23.308780259116585 0.16070261441078468
2461155.8470325004 44.4 8.665158943978769 23.28154257471345 0.21189362129417724
2461155.870250674 42.7 9.136791717233567 23.32393031243744 0.23232191013430176
2461170.788615972 43.3 10.472776421289941 23.308780259116585 0.2626021368344519
2461171.8320704787 42.7 7.173005917657308 23.32393031243744 0.18238857662165922
2461173.7720631487 42.26 6.598660578836816 23.33517626820926 0.169531582899985
2461198.8066772423 41.62 4.391702899888111 23.35174481031098 0.11456585389115305
2461209.7368478235 43.3 7.105665921367501 23.308780259116585 0.17817271939364265
2461213.6744501404 44.14 5.092536320932514 23.28791917793591 0.12526395690263242
2461213.675817103 43.72 11.919489783099568 23.298299616805835 0.2960068984390628
2461215.756344443 43.22 4.435985728738526 23.310788093631942 0.11143707333368331
2461226.6753782933 43.98 8.058498610710334 23.29186193743807 0.19894051154254883
2461226.6758329337 44.46 10.676889907600287 23.280076354092568 0.26073517604359675
2461252.5869743982 44.7 7.441583213641114 23.274231192170156 0.18075159543110753
2461252.5892263697 44.68 4.738364996645437 23.27471708889107 0.11514356374701397
2461269.4756837985 42.74 7.53031297338283 23.322913705429873 0.19129465204402385
2461272.610952262 44.04 7.794814347287243 23.290381724250715 0.19216875899677266
2461273.47717056 44.94 4.207132038407407 23.26841732979222 0.10164298113700025
2461281.4795986866 42.24 13.276919473429464 23.33569022618561 0.34126970075664315
2461282.4754429595 42.44 8.553553593955725 23.330561561926743 0.21882428879115803
2461516.8123003175 41.92 5.800458618983042 23.343946815060825 0.15023301352173732
2461537.758420936 42.7 7.689934896781692 23.32393031243744 0.1955325697814719
2461539.7461117515 43.1 6.435182261552242 23.31380682459817 0.16210928922469994
2461539.7488261596 42.6 5.438829600923405 23.3264760022432 0.1386181739256514
2461540.756503852 42.28 6.901420029501521 23.334662553411526 0.1772261492495913
2461553.848805447 42.96 7.081481017889293 23.31733931827125 0.17897160904166332
2461558.7216918026 42.28 6.556981950582771 23.334662553411526 0.16838109502585843
2461594.727534041 41.26 12.039308257889793 23.361176940907168 0.316808358115232
2461616.6831075344 45.1 5.538573050573165 23.264558645305097 0.13333546083603023
2461621.5845974335 43.9 4.170752161582762 23.293838699394694 0.10315117592035608
2461640.6511146566 44.24 4.802842939035862 23.285462204258394 0.11787116782726438
2461653.5567202326 42.76 6.799210455594635 23.32240575865815 0.172641462942215
2461653.5571714486 42.4 12.391543990066653 23.33158535851817 0.3173100929921787
2461665.587275294 43.16 4.9393044825202 23.312296409972816 0.124253514897968
2461665.5881748376 43.3 5.417919045512717 23.308780259116585 0.13585290674738484
2461854.90975753 42.36 5.111770168670903 23.332610121411378 0.13102063131559416
2461886.826947555 42.7 5.042720710702179 23.32393031243744 0.12822164979140518
2461895.7557990425 42.7 14.91448388312359 23.32393031243744 0.37923173599973997
2461898.8588125454 43.38 5.007294763223156 23.30677613080456 0.12532506252483092
2461899.8171977415 42.72 5.783954696364744 23.323421889948747 0.14700021115458842
2461922.7951490036 43.6 7.072952828946724 23.301283776828534 0.17613213213151124
2461963.7921388866 43.4 9.589720804683637 23.30627567621872 0.23990569288403887
2461991.689333312 43.52 5.378913244799828 23.30327778327469 0.13419303428612592
2461992.7404327393 42.74 8.990743149510376 23.322913705429873 0.22839436932860427
2461993.694197114 43.22 4.237612636680567 23.310788093631942 0.1064537126650775
2461993.7099403 42.7 6.714628055151688 23.32393031243744 0.170733367235664
2462198.897372027 43.46 5.393945595813773 23.304775695038735 0.13475384307111535
2462198.897819637 42.18 5.012705179822534 23.33723356149133 0.12902976523262055
2462223.8370545176 43.36 4.941684505986904 23.307276816174173 0.12373998571591958
2462237.862183895 43.88 6.289505403046194 23.294333452743317 0.155623147814702
2462269.915924253 41.98 8.45768427171836 23.342393914384044 0.2187425922395907
2462289.728586143 44.24 5.9710258873744655 23.285462204258394 0.1465406642285374
2462290.7201118045 42.06 5.348042988860543 23.340326829124244 0.1380543009417206
2462290.7260280135 43.6 6.25054856404258 23.301283776828534 0.15565245127476987
2462290.9075973765 43.94 4.311537166579745 23.29284986853877 0.10653600363941539
2462333.7280383636 45.52 13.063862815919924 23.254494366532462 0.3115972942275428
2462333.7289307727 43.18 7.274793525561175 23.31179340500447 0.1829204889495554
2462334.5965564633 42.88 10.553877201413815 23.319363058288214 0.2672277653485631
2462372.6823005676 42.5 3.8282568751718626 23.32902767487422 0.09779946095266623
2462372.6827436467 42.64 4.7483860273325496 23.32545700995371 0.12090747242126113
2462381.475125175 42.26 6.239915691104651 23.33517626820926 0.1603147747390124
2462388.63705551 42.54 11.92404728954637 23.328006286083223 0.30433403501430506
