# JD    flux    err_flux    mag   err_mag
2460817.859139949 172.7 4.353692401209831 21.80676915608135 0.027370940731753734
2460843.8241571477 174.2 2.4168484444319653 21.797379623320886 0.01506348942326723
2460845.75803146 169.84 3.5837537868307505 21.824900047105142 0.02290986360869756
2460870.5865523703 173.06 4.755150318477249 21.804508251552463 0.029832652605095912
2460872.5291497456 173.2 2.72762685868323 21.80363028079668 0.017098632988123957
2460878.5228654332 171.04 2.50892412164899 21.817255780338243 0.01592627311661189
2460879.658585628 172.98 2.3393521905463546 21.80501026807037 0.014683312342215376
2460906.5537086637 172.56 4.148229288860343 21.807649669763777 0.026100386674511724
2461144.7726991395 170.56 3.3975866816638485 21.820307031633803 0.021628065602054845
2461144.7731471374 171.4 2.6769498602213724 21.81497295603205 0.01695718425650267
2461150.8676217026 171.98 7.764034513610943 21.81130513846762 0.04901554463553364
2461152.863839941 172.38 4.486622383988486 21.80878280906102 0.02825901125057739
2461157.8563088584 171.7 3.6301848430337174 21.813074262097707 0.022955288957751393
2461172.854199721 170.64 3.189830724305273 21.819797893896567 0.020296030851078777
2461182.765395179 172.2 3.1602521482190737 21.80991713220591 0.019925668835575512
2461182.765844421 168.96 4.647132175882183 21.830540247865702 0.029862450589794677
2461212.6848004702 172.38 3.408097778569445 21.80878280906102 0.02146591917594037
2461224.752639179 173.58 2.528572676228908 21.801250789920932 0.015816124558957718
2461230.635554135 171.06 3.3745385996470807 21.81712883076724 0.021418559172165525
2461233.6433491763 170.64 2.755692167413444 21.819797893896567 0.01753372453896611
2461238.683288253 174.32 3.2178311733554814 21.7966319569045 0.020041967678472803
2461257.546427122 168.26 2.6695071366870864 21.83504778855102 0.01722560648497194
2461283.5921411333 172.9 3.3411737582300645 21.80551251681519 0.02098110651068922
2461290.5160866817 170.06 2.254652824102137 21.82349456314867 0.014394673646288679
2461293.58402342 173.92 6.542066889455144 21.799126183144452 0.040840379920830554
2461295.505495246 171.36 3.6257095227704936 21.815226366280548 0.022972479556537372
2461513.854226412 171.38 3.4459935656434757 21.81509965376307 0.021831252045645243
2461513.8692770093 175.16 4.491048830491492 21.791412658699777 0.02783794423727602
2461525.8649416487 171.48 2.384171178290412 21.814466312903512 0.015095526980468565
2461535.8788188393 175.06 5.339083592909148 21.79203268967132 0.03311342600852037
2461535.880170307 172.36 3.172935123080547 21.808908786459174 0.019987065087475293
2461541.838955542 172.62 3.9468074523935712 21.807272219315074 0.024824422107941706
2461555.76030885 169.68 2.517847331708627 21.825923361228735 0.016111020780821002
2461560.7238325365 171.86 2.9542071215272205 21.812062981358853 0.018663386641431412
2461560.7242787853 173.6 7.384162894567457 21.80112569789882 0.046182332928937066
2461584.7415028764 170.26 3.5877618800595514 21.822218427359118 0.02287890853536796
2461611.591678315 175.1 2.8777327670541952 21.791784634791384 0.01784385295722177
2461611.5962107233 170.56 3.6598455568140387 21.820307031633803 0.023297530633537625
2461611.6022171816 175.28 3.0420790890905147 21.790669088618376 0.01884353836583297
2461618.626546629 171.2 2.5205658261470663 21.816240599147164 0.015985219473854877
2461642.522568367 172.82 4.816583701478953 21.80601499800188 0.03026003534280535
2461648.5583212725 170.32 10.333781284417888 21.821835878924333 0.06587459178337522
2461650.6040207674 171.56 5.300248654676976 21.81395990608241 0.03354320271976778
2461678.6023177663 176.18 5.213703035086474 21.785108485874506 0.03213024262714683
2461678.6041051466 171.9 4.339668316115076 21.811810308282368 0.027409744080557793
2461862.8785538725 174.46 3.593011246805232 21.795760329650474 0.022360784103860984
2461867.845517117 173.44 2.4247715232741722 21.802126837854267 0.015179094967050786
2461879.8373621735 170.74 3.806568542564409 21.819161807285862 0.0242059815072951
2461884.8447705028 174.0 4.77179923676166 21.7986268792935 0.029775374673501973
2461884.8452188014 174.44 3.9410009862259527 21.795884804996525 0.024529279143161036
2461885.8469953593 174.98 2.4915274222387467 21.79252896951301 0.015459718410517216
2461911.7673939527 171.28 2.4430535070488233 21.815733364284043 0.0154864061347748
2461913.779380365 172.8 3.3402613318322034 21.80614065464281 0.020987515401179577
2461916.740953322 169.58 2.5719954071479725 21.82656342267789 0.016467204458144705
2461924.8179033115 174.04 3.606453502585386 21.7983773134483 0.022498604565236266
2462002.6386914775 175.12 2.99261100099942 21.79166062860031 0.018554054993961493
2462007.5057467963 172.82 3.8017931114204764 21.80601499800188 0.023884645434957
2462054.5219853865 170.32 3.5626518063175587 21.821835878924333 0.022710780008606865
2462212.8441988165 170.76 3.5552416150413975 21.819034634670224 0.02260514487065595
2462218.8450484555 173.48 4.00342751527578 21.801876466308187 0.025055719370877295
2462220.880821198 171.12 7.403074856326678 21.816748071091318 0.046971636267230374
2462237.856787611 170.54 2.5669906682107064 21.820434353381795 0.016342645160974712
2462238.8004729967 174.76 2.6575173753358743 21.79389490990617 0.016510430471366206
2462240.8532591783 169.14 5.11898730042686 21.829384184361885 0.03285958285308337
2462275.736860817 172.32 3.5473032637387485 21.809160785115232 0.02235048504351111
2462319.764979504 174.26 3.5889300251712086 21.797005725754858 0.022361019537885263
2462330.542351571 173.76 2.406117303140996 21.800125480228118 0.01503458027690591
2462361.6402589795 172.46 2.5835329950377908 21.80827904558846 0.01626484581294059
2462374.504214832 172.0 4.199325995216392 21.811178882731127 0.02650790853830465
2462409.525339419 174.0 3.328061625573427 21.7986268792935 0.020766649416961287
2462409.527572834 175.14 6.847671152532328 21.791536636570854 0.04245040817964015
2462417.5498326086 171.18 3.384336394905123 21.816367444898198 0.021465688474290794
2462592.825554571 173.66 5.495778307246779 21.800750508283347 0.0343600453846722
2462595.8550273054 171.68 2.941164701765232 21.81320073844531 0.018600471813042627
2462629.786317289 171.2 4.002393283815552 21.816240599147164 0.025382846342986706
2462648.7484208387 171.08 2.8574836352710475 21.817001896038065 0.018134635476488484
2462677.812143052 173.98 3.9778659706279207 21.79875168373122 0.0248241930221064
2462686.7359258616 173.32 3.457944803195273 21.802878299094154 0.021661757828781058
2462691.774957393 170.42 2.9497694144487316 21.821198597574373 0.018792814510944583
2462705.6001622113 173.98 3.6692028136159345 21.79875168373122 0.02289795572676868
2462710.5636638827 168.7 3.2191968410482112 21.832212293527185 0.020718426559389713
2462758.52655725 172.92 4.863459433973894 21.805386932845963 0.030536860905840485
2462761.5799670573 175.14 3.3239015724850405 21.791536636570854 0.020605688468079746
2462761.58041418 175.74 4.295664731657361 21.787823444836892 0.026538970767400766
2462951.8253650926 183.32 3.4220242077409964 21.741975378568124 0.020267377132354103
2462951.826699661 184.0 3.1275491459373486 21.737955442476157 0.018454855108176883
2462974.807051741 201.62 3.3467195087852226 21.638665973983706 0.01802229212309522
2462977.816130323 200.34 2.8282411239612792 21.645580826404963 0.015327562064842695
2462988.8003053013 213.78 2.864600003432621 21.57508231816335 0.014548601065941897
2462988.808366751 215.02 5.335767266136842 21.56880285619159 0.026942776025523554
2463015.888250107 282.2 2.512634935276851 21.273607476454174 0.009667110980050237
2463016.7885522177 281.52 3.437854740870923 21.27622686543216 0.013258750209089724
2463046.6934555313 639.88 5.104360596842857 20.384753659666266 0.008660981906190385
2463058.6725666523 1680.66 9.350623852460327 19.336300340224597 0.006040669054830313
2463063.726981072 5573.02 27.087889682946496 18.034773495950898 0.005277264847294504
2463069.6059391694 3215.54 17.11334114786636 18.631865209005532 0.0057783681958910645
2463069.607284464 3208.94 17.07350847870881 18.63409600790982 0.005776775601157718
2463089.527128082 529.86 6.100002591262886 20.589597162126477 0.01249951621645816
2463095.4973607976 433.82 3.6203777047629635 20.80672607496422 0.009060843550228868
2463098.614095529 392.82 3.8477227367953994 20.9145160217359 0.010634926636143273
2463101.606257776 368.44 4.098593894050068 20.984083065920252 0.012077927964853881
2463122.541436166 261.58 4.728085080084602 21.355988661397753 0.019624792226563933
2463141.5284025944 220.44 4.205709919249269 21.541773994116415 0.020714441689526953
2463333.850747938 175.28 4.1818666090214744 21.790669088618376 0.02590371965360409
2463356.7576864744 168.5 4.136256898922687 21.833500236981607 0.02665212977650414
2463357.825685582 170.54 4.908599968448062 21.820434353381795 0.03125040870422583
2463368.7596217315 169.54 4.227784963465224 21.826819552946773 0.02707478589575451
2463382.634332131 170.96 3.1337679111784404 21.817763727109966 0.019901996247518077
2463386.814140435 174.64 3.633851453839155 21.794640693247292 0.02259164043830815
2463398.693531178 172.18 4.094585122368118 21.8100432412954 0.025819719542450114
2463400.744783111 172.58 2.623281603462616 21.807523838367132 0.016503603037173024
2463413.594078008 173.0 13.396438766597814 21.80488474217801 0.08407513632208431
2463413.6882658186 171.82 2.69270944350095 21.81231571325123 0.017015319122937356
2463417.6304006586 171.02 5.771173373197593 21.817382744754543 0.03663882513867808
2463417.635338256 167.76 3.6958951120676433 21.83827895635678 0.023919689628996453
2463423.7420920446 168.9 3.2242322371734935 21.830925876072477 0.02072626212224726
2463440.498512761 173.04 3.5722908704657548 21.80463373392241 0.022414271451638948
2463443.5970789925 170.86 4.207786775084048 21.81839899493264 0.026738537069010904
2463478.5600891244 173.14 2.8311794882603722 21.804006467046822 0.017753922101033152
2463479.547550492 170.42 2.592582204210849 21.821198597574373 0.01651719494732633
2463497.538225265 169.94 3.117376586054885 21.82426096520738 0.01991672721751845
2463726.8288751757 171.92 2.9783898270400515 21.811683993791533 0.018809595550841596
2463748.706078318 172.34 3.4459348505459566 21.80903477847611 0.02170927368269432
2463796.5258347145 174.64 3.0875110515855235 21.794640693247292 0.01919504426991095
2463796.73704038 170.44 4.5980218393029935 21.82107118617896 0.029290300288663612
2463804.5061585885 171.28 6.924056755815656 21.815733364284043 0.043891283883636015
2463861.570118407 172.08 2.694458906555584 21.810674006551483 0.017000648460485813
2464048.822680358 170.18 3.7761480470075597 21.82272870169809 0.02409155393796457
2464067.8092990215 170.7 3.3916773142542156 21.819416197213165 0.021572740802241464
2464068.8606821694 170.56 2.430999238381927 21.820307031633803 0.015475046240916375
2464077.805445197 168.98 3.156092219051765 21.83041173556103 0.02027863408557182
2464078.8068856956 172.0 6.752592380059551 21.811178882731127 0.042625197808165816
2464078.8131824266 172.12 3.3897488816186288 21.810421656473704 0.02138259984784873
2464098.7743326584 170.82 2.667293195126555 21.8186532061735 0.016953382453189853
2464106.881059389 174.02 4.561759515831936 21.79850208920029 0.02846148410377341
2464132.6499496144 173.06 4.554519390054393 21.804508251552463 0.028573943124089722
2464139.8032398517 169.46 2.734967796249326 21.82733199482284 0.01752303526044759
2464158.7582491976 173.74 4.403796325653561 21.80025045705758 0.02752020898551222
2464182.6786786206 171.28 3.6507591442474734 21.815733364284043 0.023141997768340073
2464182.6854691384 169.94 5.72748738404181 21.82426096520738 0.03659256452365318
2464187.599008953 171.56 2.870640409464655 21.81395990608241 0.018167161479351112
2464205.5026400345 169.38 5.796928126013284 21.827844678673593 0.03715866538430345
2464242.510876602 173.54 2.557189709008228 21.80150101721053 0.015998809781636158
2464420.842425459 171.34 2.92410715720898 21.81535309358793 0.018529292676398742
2464426.834841711 172.04 2.533980434209758 21.810926415294865 0.015991829223263542
2464429.869699405 170.8 2.783986287024315 21.818780334117534 0.017697158696560047
2464432.892378343 172.52 9.34174778606702 21.807901376315215 0.05879129252870428
2464432.8928256882 174.16 3.1720914800085676 21.797628959917404 0.019775232915997358
2464448.8059339635 169.34 4.185727983869368 21.82810111141091 0.02683711122803959
2464448.810410052 172.22 3.005939101164062 21.80979103776238 0.018950510460062315
