# JD    flux    err_flux    mag   err_mag
2461993.6857348336 17.62 6.084219990499958 24.284985239809927 0.3749068059817801
2462198.885357387 17.38 5.425407697344128 24.29987556971838 0.33892759278365686
2462198.885804953 16.88 7.774168109497097 24.331568894275907 0.5000412190969823
2462223.861231782 18.34 14.071247242350191 24.24150167166499 0.8330241317951249
2462227.9110208433 17.18 10.012475439630684 24.31244210126194 0.6327652551838535
2462237.8739115596 17.08 6.91513167430803 24.318780334117534 0.4395789706947266
2462269.9042604123 16.5 7.587702285677838 24.356290139465234 0.4992874595446327
2462289.7530412176 17.36 7.695851326236351 24.301125697898815 0.4813170743854075
2462290.7508606007 17.74 12.177127596119343 24.27761596126073 0.7452732976925649
2462290.8829085873 17.1 11.85175481391449 24.317509724019615 0.7525075608996145
2462333.703775426 18.14 9.49541930674329 24.253406793189807 0.5683307894537227
2462333.7046734486 17.86 8.434324747342776 24.27029636361868 0.5127352598475653
2462334.6211765637 18.5 5.799137725487932 24.232070678992464 0.34034236675356533
2462372.6581808166 17.52 8.044342528255957 24.291164745419845 0.49851791817368935
2462372.6586242006 18.06 13.676866754221663 24.25820563505628 0.8222297565177887
2462381.4860336706 17.06 8.13194467605463 24.320052432921237 0.5175349794772938
2462384.4882033938 16.88 6.84892901998806 24.331568894275907 0.4405290403329178
2462402.4994695117 16.7 6.189989748446534 24.34320882213104 0.40243688484850704
2462578.9080929984 17.56 14.52154990138481 24.288688721074788 0.8978685920919893
2462582.9096305897 16.78 8.372807754261503 24.338020108768294 0.5417556921502575
2462627.9189642714 17.28 10.515134656458855 24.306140654642814 0.6606864811588145
2462666.736505739 17.22 9.691855692496809 24.309917132205907 0.6110800590380348
2462671.7561167274 17.2 6.398296154980237 24.311178882731127 0.40388731303644043
2462672.744336795 16.9 16.735105822613118 24.330283238465814 1.0751426202408072
2462679.753458674 17.48 13.544866571394106 24.29364642925404 0.8413130449188041
2462679.755250535 16.54 9.387816248918103 24.35366123695868 0.6162449809593132
2462720.5508305044 18.4 10.398539351200803 24.237955442476157 0.6135907962065664
2462720.552625926 16.1 5.61517511355 24.382935309920374 0.378670740176278
2462733.615851637 16.7 9.641074421467525 24.34320882213104 0.6268062007278341
2462733.6231756494 17.72 12.938615622715076 24.27884070612242 0.7927722020897805
2462743.5240308526 17.78 7.536457615328435 24.275170608414513 0.46021399823325065
2462743.524496112 17.52 8.18169536266184 24.291164745419845 0.5070298442661902
2462759.640196105 17.64 6.58572766672162 24.283753548010495 0.4053493742878085
2462952.8807203104 17.48 6.645086329988763 24.29364642925404 0.4127466139709455
2462962.8634757837 19.92 12.063944316387936 24.151776664780797 0.6575432287393796
2463040.8205915764 49.86 10.907585463546752 23.155619314580612 0.23752026562908532
2463041.780303029 52.68 10.189218933640483 23.095885584275635 0.21000007392673675
2463045.7513972754 61.44 17.436854528467666 22.928871982441358 0.3081351604599298
2463049.8270283174 75.54 11.304458288345378 22.704557548771234 0.16247894676773486
2463049.828374975 75.86 18.810741436264802 22.699967904083067 0.26922624592270805
2463074.6607398917 137.16 13.275625391770323 22.056931308892732 0.10508768685222636
2463074.663562528 136.14 8.721110687158852 22.065035634328552 0.06955212001433388
2463081.670073938 76.98 7.361669073885793 22.684055233103567 0.10382996415908098
2463088.6689865324 54.6 9.640871356878694 23.057018393238156 0.19171141167726796
2463099.6098332107 38.9 10.905850892001741 23.42512599668573 0.30439272897532216
2463099.6102820276 38.84 10.995960012207444 23.426801946910082 0.30738187155834873
2463102.6079554125 36.22 11.284160827355848 23.5026288850549 0.3382557137099308
2463113.599262053 29.08 9.156063964109384 23.741013994532498 0.34185248070546076
2463145.5914401063 21.2 11.411708647166417 24.08416034767812 0.5844389262443394
2463307.9039331297 17.54 11.519485899772393 24.289926027424944 0.713062879223698
2463320.8803665065 16.52 5.814237084409617 24.35497489253909 0.38212637443044006
2463327.909071267 16.38 8.240418477277908 24.364215256439 0.5462100539156581
2463346.8079464 16.52 9.875177711693134 24.35497489253909 0.649021668886548
2463348.784353333 17.92 8.052887314372233 24.26665498668473 0.4879079972126894
2463349.8444361556 18.32 7.490823252294499 24.24268632667042 0.44394421443559917
2463349.8457894274 16.6 8.42556639310364 24.34972977989986 0.5510808722039752
2463367.819898444 17.64 6.888632803165609 24.283753548010495 0.42399308592298085
2463383.7578363726 17.38 5.512454768377266 24.29987556971838 0.3443654613992397
2463399.651145132 18.2 8.303231672150272 24.249821530037313 0.49533622213999634
2463399.651591885 16.88 10.811148048793685 24.331568894275907 0.6953823964203503
2463420.6817261986 17.72 8.29190935815818 24.27884070612242 0.5080601691154109
2463450.6732831863 16.84 7.9230453339012445 24.33414478209092 0.5108276229784171
2463467.576897263 17.72 8.289478489538368 24.27884070612242 0.5079112254320283
2463478.485181518 17.16 10.014343293121037 24.31370679121828 0.6336209254206446
2463481.5695878337 17.3 8.928323751324864 24.30488474217801 0.5603355112494407
2463482.5701494575 17.16 14.309530592373093 24.31370679121828 0.9053831839879668
2463493.491308666 16.6 11.300542986429273 24.34972977989986 0.7391210032404708
2463728.8641466657 16.66 10.368583965271405 24.345812507323075 0.67572310943396
2463729.8826500694 16.98 10.506352404786718 24.325155785230166 0.6717978319095746
2463751.8009522855 16.56 10.43464268732139 24.352349168877844 0.6841346225446555
2463775.871929121 17.02 11.208130372005618 24.322601110628575 0.7149866587858814
2463781.851894914 17.08 8.672322533439155 24.318780334117534 0.5512795406261496
2463814.706069558 16.28 9.958068803345366 24.370863998617043 0.6641176799302534
2463822.611745452 17.16 9.741077781222131 24.31370679121828 0.6163310501420662
2463841.590188764 16.62 6.301619634039321 24.34842245137977 0.41166646120885475
2463847.6452705013 18.08 8.957266812007086 24.257003934651635 0.5378998270727059
2463863.5395599166 17.62 6.901986517874849 24.284985239809927 0.42529719904706104
2463875.501184369 17.84 12.52314067484492 24.271512874899738 0.7621539925985584
2464028.881955056 17.1 7.517521185569853 24.317509724019615 0.4773125684917805
2464031.902890136 17.24 9.911166625246242 24.308656846278264 0.6241828559408523
2464075.9209139156 17.2 6.366086778583653 24.311178882731127 0.40185412198490245
2464079.913116071 17.46 10.064296542851649 24.29488940157612 0.6258402710192504
2464083.8101183553 16.64 13.730354195648037 24.347116695113236 0.8958859768249854
2464085.7890975904 17.08 9.513387657034368 24.318780334117534 0.6047441106054643
2464136.778942494 16.1 11.359846313306184 24.382935309920374 0.7660743119779306
2464142.8028150946 17.48 6.1243763014627985 24.29364642925404 0.38040372323002564
